owner_id;owner_username;is_verified;profile_pic_url;shortcode
219397097;kamilakroliveira;False;https://scontent-ord5-2.cdninstagram.com/v/t51.82787-19/671045076_18580179463005098_6412568933254704509_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gExra5ubBpP3UOebui9hYBMnqFVPbjv4rlzrt7wKdJb4Bv-hqFpDy6WfoZGxG7jx_Q&_nc_ohc=e1IZHrtCEpkQ7kNvwH1NxBj&_nc_gid=60Mpi94dn9g-3JXRbb3kHg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0c_5YYw_XakISne1Jcr5PirTp16ArfdREzu1I5kPdtNg&oe=69E96244&_nc_sid=10d13b;DJ4ofY6Jf56
6219247913;rafalbell;False;https://scontent-ord5-3.cdninstagram.com/v/t51.82787-19/590858023_18353182342207914_7288483330807466033_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gExra5ubBpP3UOebui9hYBMnqFVPbjv4rlzrt7wKdJb4Bv-hqFpDy6WfoZGxG7jx_Q&_nc_ohc=XKu-wRUcm_oQ7kNvwEQkb4L&_nc_gid=60Mpi94dn9g-3JXRbb3kHg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0WMww8rmjXsC20XDxG3Qi_gjE2x1MZ4eAeEnKCqIjUkg&oe=69E974D3&_nc_sid=10d13b;DJ4ofY6Jf56
2280631745;albummbel;False;https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/443842529_335349882910610_368377622436580172_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gExra5ubBpP3UOebui9hYBMnqFVPbjv4rlzrt7wKdJb4Bv-hqFpDy6WfoZGxG7jx_Q&_nc_ohc=yTT8EPOp4bkQ7kNvwF11Fry&_nc_gid=60Mpi94dn9g-3JXRbb3kHg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3_y1tQaaXy6wo9CmkFs_84OBFdUNno8wNdVodYb4i_1w&oe=69E976F4&_nc_sid=10d13b;DJ4ofY6Jf56
50799230049;fulvia_macnogsabino;False;https://scontent-atl3-2.cdninstagram.com/v/t51.82787-19/624858717_18053807666694050_9108714362458993037_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gGNyianKg31E4Ooxvq2xKNqHFCLX-8AKXL0xWVsc0Igwh1wxjveprZ94po_lLZ28CI&_nc_ohc=X9KR6S3pXAYQ7kNvwF6_3Gs&_nc_gid=SBlEjRaywqkx4X-h_1adQw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af17cYh0OUCHBGa1sHM6mDHyayRcBbCFnChCps2ZBC9wjw&oe=69E95ECE&_nc_sid=10d13b;DJ4xlSdy-3m
60093975741;alesssndro.blues;False;https://scontent-atl3-3.cdninstagram.com/v/t51.2885-19/354193097_989671562029447_4598863575722325275_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NzQuYzIifQ&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gGNyianKg31E4Ooxvq2xKNqHFCLX-8AKXL0xWVsc0Igwh1wxjveprZ94po_lLZ28CI&_nc_ohc=aHXO3sKIa-kQ7kNvwFoWmLm&_nc_gid=SBlEjRaywqkx4X-h_1adQw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af25s3twUlMnN4xoC64OxPJC8kYCPSws4cptGgGF4vZRgQ&oe=69E9636B&_nc_sid=10d13b;DJ4xlSdy-3m
30803787551;vera.b.franco.7;False;https://scontent-atl3-3.cdninstagram.com/v/t51.82787-19/669658708_18096902432027552_2720214828375913719_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gGNyianKg31E4Ooxvq2xKNqHFCLX-8AKXL0xWVsc0Igwh1wxjveprZ94po_lLZ28CI&_nc_ohc=LUKqOwppuZkQ7kNvwHMHEVr&_nc_gid=SBlEjRaywqkx4X-h_1adQw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0-clbffczx_D562p6sTc1T51ChoMP8hIYLXkgq2H7tDw&oe=69E966C5&_nc_sid=10d13b;DJ4xlSdy-3m
73324757322;margarita_nildanilda;False;https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/486552082_514813274789054_7714216881462924813_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gGNyianKg31E4Ooxvq2xKNqHFCLX-8AKXL0xWVsc0Igwh1wxjveprZ94po_lLZ28CI&_nc_ohc=3QlWM94pIS8Q7kNvwESolLJ&_nc_gid=SBlEjRaywqkx4X-h_1adQw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0o2HQqwgLJoblwfQ_RnRjaSgXUpQG93vdvt-7GX5Ebfg&oe=69E977CA&_nc_sid=10d13b;DJ4xlSdy-3m
8163414419;prado.zaida;False;https://scontent-atl3-1.cdninstagram.com/v/t51.82787-19/610660561_18296142955278420_3812354871412452455_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gGNyianKg31E4Ooxvq2xKNqHFCLX-8AKXL0xWVsc0Igwh1wxjveprZ94po_lLZ28CI&_nc_ohc=MURa347h6KIQ7kNvwFKwngs&_nc_gid=SBlEjRaywqkx4X-h_1adQw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1YO6M2LZkT4NPlTXs_CSOqzAfCHOH-J4LLS-ZNMoSowg&oe=69E97E12&_nc_sid=10d13b;DJ4xlSdy-3m
29884288027;stefanellomarianna;False;https://scontent-atl3-3.cdninstagram.com/v/t51.2885-19/467704414_600085509331355_2977648286914858276_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gGNyianKg31E4Ooxvq2xKNqHFCLX-8AKXL0xWVsc0Igwh1wxjveprZ94po_lLZ28CI&_nc_ohc=OtN82izBg7AQ7kNvwEBSQTg&_nc_gid=SBlEjRaywqkx4X-h_1adQw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2kA9U1u-Uy20DpPXBzZpd3_SO2batw_1nJFdQ_QJyHKw&oe=69E96706&_nc_sid=10d13b;DJ4xlSdy-3m
1384290979;bina.bina._;False;https://scontent-atl3-2.cdninstagram.com/v/t51.82787-19/652700367_18575427772034980_6693774755663875961_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40NTEuYzIifQ&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gGNyianKg31E4Ooxvq2xKNqHFCLX-8AKXL0xWVsc0Igwh1wxjveprZ94po_lLZ28CI&_nc_ohc=uMvQUu8f_OgQ7kNvwGTDT2H&_nc_gid=SBlEjRaywqkx4X-h_1adQw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2KZ9WNYzqtSc_4K0tHyoAVGLaaQQlhWtEHgPtBfbj83g&oe=69E96F6B&_nc_sid=10d13b;DJ4xlSdy-3m
